id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,New Classification,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,language,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,,Classification
1.44E+18,1.44E+18,2021-09-10 16:10:12 UTC,9/10/2021,16:10:12,0,45905719,askshanny,It's me shanny,,Not to mention we had just made groceries 2 days before ida hit and as we were leaving we said damn should have backed some of that meat ?????????�???�???,Grocery Shopping Difficulty,[],[],[],0,0,0,[],[],en,https://twitter.com/AskShanny/status/1436361373198561283,FALSE,,0,,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 15:42:28 UTC,9/10/2021,15:42:28,0,7.67E+17,ladieslouisiana,Louisiana Ladies???,,"We're resilient people and there's no doubt that we will recover from Hurricane Ida, but you never know when a a little support could go a long way.  Wherever you are please join #LikeALocalChallenge   #louisianaladies #louisiana #louisianalife #hurricaneida   #cantkeepusdown",Other,[],[],[],0,0,0,"['likealocalchallenge', 'louisianaladies', 'louisiana', 'louisianalife', 'hurricaneida', 'cantkeepusdown']",[],en,https://twitter.com/LadiesLouisiana/status/1436354392656158725,FALSE,,0,,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 15:20:18 UTC,9/10/2021,15:20:18,0,9.46E+17,louisianacpra,LouisianaCPRA,,Dewatering efforts continue today in Lower Lafitte near the Orange Street pump station. #Ida  https://t.co/Ti6vrRVo6q,Other,[],[],[],0,9,23,['ida'],[],en,https://twitter.com/LouisianaCPRA/status/1436348815607468033,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1436348710682779713/pu/img/Djz8M9cpzmFtDvCc.jpg,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 15:15:29 UTC,9/10/2021,15:15:29,0,1.37E+18,mwollenweber,Matthew Wollenweber,,"Ida forced us to pack together for cooling or food. As NOLA comes back online and resumes covid testing, we?�?re going to begin to see the inevitable  spike. It?�?s going to be bad",Other,[],[],[],0,0,0,[],[],en,https://twitter.com/MWollenweber/status/1436347601939480578,FALSE,,0,,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 14:33:25 UTC,9/10/2021,14:33:25,0,3310602191,brier_steven,Steven Brier,,Why Older Hurricane Ida Victims Wrestled With Whether to Evacuate  https://t.co/L7k6Hys6Wx,Other,[],['https://www.nextavenue.org/hurricane-ida-victims-evacuate?utm_source=share&utm_medium=twitter&utm_campaign=twitter_article_share'],[],0,0,0,[],[],en,https://twitter.com/brier_steven/status/1436337019295305728,FALSE,,0,,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 13:23:25 UTC,9/10/2021,13:23:25,0,14193693,daneeta,Daneeta,,"Day 11 #IdaRecovery: ""Why live on the front line?"" Do you live on the front line of man-made fucked-uppery? Why do you stay? Dig deep.  #ida #IdaRecovery #frontline #manmade #environmental #Apocalypse  https://t.co/1wPRyxtwY5",Other,[],[],['https://pbs.twimg.com/media/E-7UyWeXMAULf_l.jpg'],0,0,1,"['idarecovery', 'ida', 'idarecovery', 'frontline', 'manmade', 'environmental', 'apocalypse']",[],en,https://twitter.com/Daneeta/status/1436319403059068931,FALSE,,1,https://pbs.twimg.com/media/E-7UyWeXMAULf_l.jpg,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 12:48:49 UTC,9/10/2021,12:48:49,0,70535360,nolaready,NOLA Ready,,Representatives from @fema are at all 8 of the Hurricane #Ida cooling centers to help:  ??????Register residents &amp; answer questions about programs. ??????Check the status of applications.  ??????Guide residents through the process to upload photos &amp; documents to their application.  https://t.co/D2UQaSs2tu,Other,"[{'screen_name': 'fema', 'name': 'fema', 'id': '16669075'}]",[],['https://pbs.twimg.com/media/E-7M9f0XMBIHjG5.jpg'],2,42,41,['ida'],[],en,https://twitter.com/nolaready/status/1436310694287351808,FALSE,,1,https://pbs.twimg.com/media/E-7M9f0XMBIHjG5.jpg,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 04:26:31 UTC,9/10/2021,4:26:31,0,41300571,leehighmarmoset,Max,,Just discovered that my house didn?�?t quite make it through Hurricane Ida unscathed. The windows &amp; window sills in my reading room leaked &amp; ruined about one-third of my music collection. Anyone who knows me knows that?�?s akin to chopping off digits. Replacing will be hard &amp; costly,Other,[],[],[],1,0,0,[],[],en,https://twitter.com/leehighmarmoset/status/1436184285514539010,FALSE,,0,,,"29.99,-90.45,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 12:41:11 UTC,9/10/2021,12:41:11,0,2369683112,smithlauren17,Lauren,,this weather is everything ????,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/smithlauren17/status/1436308773811933184,FALSE,,0,,,"31.69,-93.3,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 14:49:22 UTC,9/10/2021,14:49:22,0,7.43E+17,kimberlylcampb3,"Kimberly L. Campbell, Esq.",,"@jxncat I love this weather, but not ready to be in fall clothes. I?�?m still hot in this 60 degree weather. I love it CRISP &amp; much cooler! I detest MS Summers!! Come on cooler weather!!",Other,[],[],[],1,0,1,[],[],en,https://twitter.com/KimberlyLCampb3/status/1436341032979947525,FALSE,,0,,,"33.0,-91.31,100km",,,,,"[{'screen_name': 'jxncat', 'name': 'Catherine Lee Boosted', 'id': '1061448757'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 13:14:21 UTC,9/10/2021,13:14:21,0,1.34E+18,patriot1776john,Patriot1776John,,@Thewiseonewon That's perfect Coffee drinking weather ????,Other,[],[],[],1,0,1,[],[],en,https://twitter.com/Patriot1776John/status/1436317121655549988,FALSE,,0,,,"33.0,-91.31,100km",,,,,"[{'screen_name': 'Thewiseonewon', 'name': 'The TN', 'id': '3309302870'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 03:52:07 UTC,9/10/2021,3:52:07,0,482528452,graciegail10,g ????,,@TommiD i?�?m so dead rn i just spit out my water,Other,[],[],[],1,0,1,[],[],en,https://twitter.com/graciegail10/status/1436175629767127045,FALSE,,0,,,"32.45,-92.99,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 23:49:36 UTC,9/10/2021,23:49:36,0,57852556,adamdoth,Adam-inable Snowman ??????,,"Some of it just being back doing what I love the most, but campus is just?�?impossibly beautiful right now in this weather.   I am so happy. Just pure nirvana.  https://t.co/vR3TznXtTV",Other,[],[],['https://pbs.twimg.com/media/E-9kL3lXoAMInbe.jpg'],1,0,5,[],[],en,https://twitter.com/AdamdotH/status/1436476985065320450,FALSE,,1,https://pbs.twimg.com/media/E-9kL3lXoAMInbe.jpg,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 20:17:09 UTC,9/10/2021,20:17:09,0,1.17E+18,hotboyswervo,SAINTS 5-6??????,,this the best weather i felt all year bruh????,Other,[],[],[],1,1,0,[],[],en,https://twitter.com/hotboyswervo/status/1436423519831793686,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 17:42:32 UTC,9/10/2021,17:42:32,0,8.72E+17,asiamariexo,ASIA WASIA????????,,"noooooo the weather changing, my nose running, my sinuses about to start acting up ??????????????????",Other,[],[],[],0,2,6,[],[],en,https://twitter.com/asiamariexo/status/1436384612041863176,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 17:04:59 UTC,9/10/2021,17:04:59,0,3002832559,connor_way,connor,,This weather omggg,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/connor_way/status/1436375158927896577,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 16:20:33 UTC,9/10/2021,16:20:33,0,2961599713,natekeller34,Nathan Keller,,Best weather all year,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/natekeller34/status/1436363978540728321,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 15:45:36 UTC,9/10/2021,15:45:36,0,7.24E+17,kaseyyyyy6,Kay????,,Definitely my type of weather ????  #ilovefall ????????,Other,[],[],[],0,0,1,['ilovefall'],[],en,https://twitter.com/kaseyyyyy6/status/1436355184062615565,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 13:48:16 UTC,9/10/2021,13:48:16,0,523708207,jonhollier,Jonathan Hollier,,This weather makes me want to be a better man,Other,[],[],[],2,3,36,[],[],en,https://twitter.com/JonHollier/status/1436325655021559808,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 13:26:34 UTC,9/10/2021,13:26:34,0,7.01E+17,aritheemfdon,aridadon,,"the weather starting to feel great, it needs to stay like this",Other,[],[],[],0,1,1,[],[],en,https://twitter.com/aritheemfdon/status/1436320192901099529,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 12:26:45 UTC,9/10/2021,12:26:45,0,57852556,adamdoth,Adam-inable Snowman ??????,,Tomorrow is the first tailgate since November 2019 and we?�?re being blessed with an actual cool front and weather that you won?�?t die tailgating in.   Blessings upon blessings.  https://t.co/YUjex5No7v,Other,[],[],['https://pbs.twimg.com/media/E-7H6e6XsAAfZ7U.jpg'],1,0,8,[],[],en,https://twitter.com/AdamdotH/status/1436305141418889217,FALSE,,1,https://pbs.twimg.com/media/E-7H6e6XsAAfZ7U.jpg,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 11:55:54 UTC,9/10/2021,11:55:54,0,830091127,billygomila,Billy Gomila,,Happy Almost Gumbo Weather to those that celebrate,Other,[],[],[],0,1,44,[],[],en,https://twitter.com/BillyGomila/status/1436297378072510465,FALSE,https://twitter.com/whduncan/status/1436291925024382979,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 05:40:15 UTC,9/10/2021,5:40:15,0,308079189,classyjass_,Jasmine Guillory,,Every patient I have tonight been in the hospital for months due to respiratory failure from Covid.,Other,[],[],[],1,0,0,[],[],en,https://twitter.com/Classyjass_/status/1436202843858472967,FALSE,,0,,,"30.95,-92.19,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 21:22:43 UTC,9/10/2021,21:22:43,0,56441241,goldennuggetbx,Golden Nugget Biloxi,,Make your Friday tropical! ???? #redbull  https://t.co/O6mrBZwffv,Other,[],[],['https://pbs.twimg.com/media/E-9ClVNXoAUpi-f.jpg'],0,0,5,['redbull'],[],en,https://twitter.com/GoldenNuggetBX/status/1436440020752248836,FALSE,,1,https://pbs.twimg.com/media/E-9ClVNXoAUpi-f.jpg,,"29.9,-90.03,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 17:39:13 UTC,9/10/2021,17:39:13,0,246115540,onevisionary,"Shawn Wilson, Ph.D.",,The 23rd bridge @La_DOTD is closing is in Allen Parish over the Whiskey Chitto Creek. It has pile deficiencies and cap issues. I have not counted the storm related closures.  https://t.co/gh958R5nOk,Other,"[{'screen_name': 'la_dotd', 'name': 'louisiana dotd', 'id': '3395292437'}]",[],"['https://pbs.twimg.com/media/E-8PbSYX0Acs_pY.jpg', 'https://pbs.twimg.com/media/E-8PbSXWEAk3AHh.jpg']",0,0,3,[],[],en,https://twitter.com/onevisionary/status/1436383776024768514,FALSE,,1,https://pbs.twimg.com/media/E-8PbSYX0Acs_pY.jpg,,"31.01,-92.29,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 03:16:12 UTC,9/10/2021,3:16:12,0,1957568797,johnnacrider1,Johnna Crider,,@d4t4wr4ngl3r Peanut. She got scared all of a sudden. I have this belt that I had used the time my trashcan down for the storm and it freaked her out.,Other,[],[],[],1,0,3,[],[],en,https://twitter.com/JohnnaCrider1/status/1436166589754318851,FALSE,,0,,,"31.01,-92.29,100km",,,,,"[{'screen_name': 'd4t4wr4ngl3r', 'name': 'Gort', 'id': '519836415'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 15:09:33 UTC,9/10/2021,15:09:33,0,1.14E+18,quinnfos,???????????????????????????????????????�????????????,,Da wind blowing &amp; it ain?�?t humid ????. Feel like October outside!,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/QuinnFos/status/1436346112340811793,FALSE,,0,,,"31.01,-92.29,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 19:44:41 UTC,9/10/2021,19:44:41,0,7.52E+17,daegan_shayne,dae??????,,shes my kinda rain by tim mcgraw still slaps to this day,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/daegan_shayne/status/1436415350351015942,FALSE,,0,,,"31.53,-92.41,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 01:42:03 UTC,9/10/2021,1:42:03,0,3801248179,dsports24,Steven Miller,,@thejboyshow @scott73187192 @TheVolumeSports Like CHANCE OF RAIN in Death Valley?�?.NO CHANCE,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/DSports24/status/1436142895828963330,FALSE,,0,,,"31.53,-92.41,100km",,,,,"[{'screen_name': 'thejboyshow', 'name': 'The Jboy Show', 'id': '183361483'}, {'screen_name': 'scott73187192', 'name': 'Scott. ???', 'id': '1155127009321857024'}, {'screen_name': 'TheVolumeSports', 'name': 'The Volume', 'id': '1296843191442972672'}]",,,,,,
1.44E+18,1.40E+18,2021-09-10 18:23:23 UTC,9/10/2021,18:23:23,0,119168685,tbeaux29,Tracie ????,,"@BBG19NYC @ThomasP3120 @Chopstress @JRAYBRO1967 @MVZexplorer @Myinfo75008888 @mikemcbride0257 @dontcavitate @iamajax @Naked_Once_More @lupash8 @delriz4 @jdgro3253 @b_gawk @RosaleeAdams @333Popeye3 @MarineLDO05 @army_bc @CoachJohn20 @feck_me_running @BriteEyes8 @TheRealDougGoin @Charlie1691 @NoMoonPossum @Cali_CC_2O2O @ujblack @Warrior417 @2017jakerake @MuskieRA @clhscoach @JoyneLocken @justasquid6 @WCWINC2 @Goodlife4739791 @ChrisBoren12 @ChopLc @usmc1940 @reconjoe8tet68 @bergan65 @emaglaw @thro_e @grumpyoldmarine @CajunJarhead @justasquid1 @McginnKeven @HalseyXT @JACKLARKIN1 @Squirrel275 @nowhere823 @charmantmaries Joe Biden New Obsession...  TRYING to ""DISTRACT America"" Of his ""AFGANISTAN EPIC FAILURE""  https://t.co/NhGHYffVak",Other,[],[],"['https://pbs.twimg.com/media/E-8Zc9XX0A00iJK.jpg', 'https://pbs.twimg.com/media/E-8ZfnGX0AAfoxs.jpg']",2,3,10,[],[],en,https://twitter.com/tbeaux29/status/1436394888854130695,FALSE,,1,https://pbs.twimg.com/media/E-8Zc9XX0A00iJK.jpg,,"30.23,-92.92,100km",,,,,"[{'screen_name': 'BBG19NYC', 'name': 'Bob Barbero', 'id': '619032624'}, {'screen_name': 'ThomasP3120', 'name': 'Thomas3120', 'id': '1377580034253275136'}, {'screen_name': 'Chopstress', 'name': 'US Flying Chopstress ??????USAF', 'id': '1398020934464950273'}, {'screen_name': 'JRAYBRO1967', 'name': 'Jimmy R. Brooks', 'id': '3310894231'}, {'screen_name': 'MVZexplorer', 'name': 'MVZ Explorer', 'id': '608792372'}, {'screen_name': 'Myinfo75008888', 'name': 'MAC', 'id': '737284737320943616'}, {'screen_name': 'mikemcbride0257', 'name': 'Lobo', 'id': '1897416668'}, {'screen_name': 'dontcavitate', 'name': 'Run Silent', 'id': '3306173819'}, {'screen_name': 'iamajax', 'name': 'Tim McGuire, Marine', 'id': '28523293'}, {'screen_name': 'Naked_Once_More', 'name': ""I'm the Wildcard"", 'id': '492310356'}, {'screen_name': 'lupash8', 'name': 'Woolly Mammoth', 'id': '1348081312314355712'}, {'screen_name': 'delriz4', 'name': 'Always a Marine .. Hell in a Helmet', 'id': '1240380512465817602'}, {'screen_name': 'jdgro3253', 'name': 'Radioman', 'id': '2344218308'}, {'screen_name': 'b_gawk', 'name': ""B'GAWK"", 'id': '1357005589302435852'}, {'screen_name': 'RosaleeAdams', 'name': 'Black_Raven135', 'id': '465790247'}, {'screen_name': '333Popeye3', 'name': 'Popeye3??? ???????? ?�????????', 'id': '539171153'}, {'screen_name': 'MarineLDO05', 'name': 'Charles Tucker', 'id': '2967281935'}, {'screen_name': 'army_bc', 'name': '???????? Mike ????????', 'id': '2331287820'}, {'screen_name': 'CoachJohn20', 'name': 'CoachJohn', 'id': '3121824980'}, {'screen_name': 'feck_me_running', 'name': 'feck_me', 'id': '1104841482085773313'}, {'screen_name': 'BriteEyes8', 'name': 'Brite Eyes', 'id': '706004243942080512'}, {'screen_name': 'TheRealDougGoin', 'name': 'Doug Goin', 'id': '1007016022329749505'}, {'screen_name': 'Charlie1691', 'name': 'Charlie T', 'id': '557885776'}, {'screen_name': 'NoMoonPossum', 'name': 'David M.', 'id': '4594897829'}, {'screen_name': 'Cali_CC_2O2O', 'name': '????????????????????????', 'id': '1241408352581824513'}, {'screen_name': 'ujblack', 'name': 'Uliston Black', 'id': '26748994'}, {'screen_name': 'Warrior417', 'name': '????????David????????????????????Jesus is Lord', 'id': '842217937'}, {'screen_name': '2017jakerake', 'name': 'Jake The Rake', 'id': '814611780743872513'}, {'screen_name': 'MuskieRA', 'name': 'Russell Ashbaugh', 'id': '1375098068'}, {'screen_name': 'clhscoach', 'name': 'Mike H', 'id': '2163955110'}, {'screen_name': 'JoyneLocken', 'name': 'Joyne Locken', 'id': '1347531247271235584'}, {'screen_name': 'justasquid6', 'name': 'Whosoever', 'id': '1376201616106393605'}, {'screen_name': 'WCWINC2', 'name': 'WCWINC', 'id': '1401208461719912450'}, {'screen_name': 'Goodlife4739791', 'name': 'GoodLife ???????? ??????', 'id': '1111449086027354115'}, {'screen_name': 'ChrisBoren12', 'name': 'Pissed Paratrooper', 'id': '1215439563142942722'}, {'screen_name': 'ChopLc', 'name': 'LC CHOP ??????', 'id': '1391025353854947331'}, {'screen_name': 'usmc1940', 'name': 'Buck Miller (1921-2018)', 'id': '18660028'}, {'screen_name': 'reconjoe8tet68', 'name': 'Joseph Fitzpatrick', 'id': '552419539'}, {'screen_name': 'bergan65', 'name': 'She Bear????', 'id': '3309301394'}, {'screen_name': 'emaglaw', 'name': 'Ed', 'id': '2569870276'}, {'screen_name': 'thro_e', 'name': '?????? Skipper ??????????????????', 'id': '726430582675111936'}, {'screen_name': 'grumpyoldmarine', 'name': 'Grumpy Old Marine', 'id': '804185278860566528'}, {'screen_name': 'CajunJarhead', 'name': '????CJ (Cajun Jarhead)????', 'id': '25974930'}, {'screen_name': 'justasquid1', 'name': 'justasquid', 'id': '1063969193895309312'}, {'screen_name': 'McginnKeven', 'name': 'Miss Keven McGinn ????????????', 'id': '835717947263873026'}, {'screen_name': 'HalseyXT', 'name': 'Halsey ??????????????????', 'id': '3029243374'}, {'screen_name': 'JACKLARKIN1', 'name': 'AMERICAN CITIZEN', 'id': '4889643599'}, {'screen_name': 'Squirrel275', 'name': 'Bad Ass Squirrel', 'id': '1175533349311582208'}, {'screen_name': 'nowhere823', 'name': 'She Rebel', 'id': '822464412'}, {'screen_name': 'charmantmaries', 'name': 'marie', 'id': '3394891917'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 21:52:29 UTC,9/10/2021,21:52:29,0,236687248,__franfine,bby ????,,@RobbBeaux yep. they lied. i just checked it?�?s still an outage.,Other,[],[],[],1,0,0,[],[],en,https://twitter.com/__franfine/status/1436447513658236944,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'RobbBeaux', 'name': '?????? (5-12)', 'id': '1284317709644201984'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 14:26:11 UTC,9/10/2021,14:26:11,0,61328102,kimmieezell,kimmie!!!!!!!!!,,Every time I check the @Entergy outage app?�?,Power Loss,"[{'screen_name': 'entergy', 'name': 'entergy', 'id': '34407641'}]",[],[],0,1,1,[],[],en,https://twitter.com/kimmieezell/status/1436335197990100993,FALSE,https://twitter.com/barstoolsports/status/1436177775061315589,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 00:28:57 UTC,9/10/2021,0:28:57,0,3279720044,darealtriceyb,????Darealtricey_baby????,,I?�?m so sick of @cox and these outages ????,Power Loss,"[{'screen_name': 'cox', 'name': 'guilherme cox', 'id': '3542741'}]",[],[],1,0,1,[],[],en,https://twitter.com/DarealtriceyB/status/1436124502262534145,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 12:54:51 UTC,9/10/2021,12:54:51,0,42546744,gkphotography1,GeorgeKuchler,,Yesterday after 12 days of no power?�? yay!!! Power is back on! Let?�?s go home.     This morning?�?awe hell?�?power is out again! Now what?,Power Loss,[],[],[],0,0,0,[],[],en,https://twitter.com/gkphotography1/status/1436312212520439808,FALSE,,0,,,"29.91,-90.05,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 02:16:28 UTC,9/10/2021,2:16:28,0,7.30E+17,ascottkoala,Andy Kowalczyk,,"@SimonMahan The river parishes?�? all that refinery flaring at the same time power is out for people.  Most everyone we know evacuated, but those that stayed, it?�?s just unacceptable living conditions",Power Loss,[],[],[],0,0,1,[],[],en,https://twitter.com/ascottkoala/status/1436151559151292417,FALSE,,0,,,"29.91,-90.05,100km",,,,,"[{'screen_name': 'SimonMahan', 'name': 'Simon Mahan', 'id': '1886502618'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 20:42:48 UTC,9/10/2021,20:42:48,0,28047707,deejaedubbu,Trilly Dee Williams,,@__MissGiGi I know you sick of all them bitches with them rumors and lies but however gets the weather you gone always be mine And I'm gon stretch my time we can make things right No mo laying between them sheets by yourself at night,Other,[],[],[],1,0,1,[],[],en,https://twitter.com/DeeJaeDubbu/status/1436429974429442048,FALSE,,0,,,"30.01,-92.28,100km",,,,,"[{'screen_name': '__MissGiGi', 'name': 'Earth, Wind, & Tied.??????', 'id': '969272702'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 23:42:42 UTC,9/10/2021,23:42:42,0,1.28E+18,tonyydacherry,Tony?,,"This fall weather like crack, once I get a hit I can?�?t get enough of it",Other,[],[],[],1,0,6,[],[],en,https://twitter.com/TonyyDacherry/status/1436475250720575488,FALSE,,0,,,"29.58,-90.71,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 20:38:36 UTC,9/10/2021,20:38:36,0,7.83E+17,kutibien,lil toblerone,,hoodie weather?�?come hither,Other,[],[],[],0,0,3,[],[],en,https://twitter.com/kutibien/status/1436428918534418433,FALSE,,0,,,"29.58,-90.71,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 22:56:26 UTC,9/10/2021,22:56:26,0,1852371372,juarez2560,Jojo Juarez,,Match report:   35 mins;24/29 passes completed; 0/0 dribbles completed; 3826 water breaks; and 27 happy MS students getting to see their coach hobble around lol,Water Loss,[],[],[],0,0,4,[],[],en,https://twitter.com/juarez2560/status/1436463606619676672,FALSE,,0,,,"32.08,-93.81,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 17:09:02 UTC,9/10/2021,17:09:02,0,7.16E+17,lakendababy,Layyy???,,?�?what I like about her is that she blooms whether you water her or not. whether you give her light or not. she exists without your existence.?�? ???????�?????????,Other,[],[],[],0,0,4,[],[],en,https://twitter.com/lakendababy/status/1436376180735848449,FALSE,,0,,,"32.08,-93.81,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 17:30:06 UTC,9/10/2021,17:30:06,0,417544907,cenewman0,Cathy Newman ???,,Folks out here using leafblowers on the ground like it's not 38% relative humidity with no recent substantial rain  https://t.co/F6vFJttosJ,Other,[],[],['https://pbs.twimg.com/tweet_video_thumb/E-8NV3VWEAoTus-.jpg'],0,0,2,[],[],en,https://twitter.com/cenewman0/status/1436381481669177347,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E-8NV3VWEAoTus-.jpg,,"32.02,-92.92,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 19:06:58 UTC,9/10/2021,19:06:58,0,4463371005,kenziedonnes,kenz????,,can this weather stay for forever,Other,[],[],[],0,3,2,[],[],en,https://twitter.com/kenziedonnes/status/1436405857747709955,FALSE,,0,,,"30.1,-92.0,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 00:56:03 UTC,9/10/2021,0:56:03,0,1.05E+18,vsnlouisiana,Varsity Sports Now,,Great stuff today from @LHSAAsports Commissioner Eddie Bonine 2nd straight yr sorting through details of a major storm greatly impacting many schools  Bonine: -Still many uncertainties  -Trying to make it work -Haven?�?t had a lot of transfer requests yet but anticipates them soon  https://t.co/SkVAzLM4Nv,Other,"[{'screen_name': 'lhsaasports', 'name': 'lhsaa', 'id': '1278792678172483602'}]",[],[],0,3,6,[],[],en,https://twitter.com/VSNLouisiana/status/1436131319386460160,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1436126457244356609/pu/img/hap5JSlyc2E2wpPy.jpg,,"30.1,-92.0,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 19:23:32 UTC,9/10/2021,19:23:32,0,2320987273,nolahistoryguy,NOLA History Guy,,It's always gumbo weather.,Other,[],[],[],4,4,40,[],[],en,https://twitter.com/NOLAHistoryGuy/status/1436410027011620864,FALSE,,0,,,"29.35,-89.52,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 19:22:26 UTC,9/10/2021,19:22:26,0,2320987273,nolahistoryguy,NOLA History Guy,,@EmmaDischer It's always gumbo weather if you eat at @AntoinesNOLA,Other,"[{'screen_name': 'antoinesnola', 'name': ""antoine's restaurant"", 'id': '70763961'}]",[],[],1,2,6,[],[],en,https://twitter.com/NOLAHistoryGuy/status/1436409751643041794,FALSE,,0,,,"29.35,-89.52,100km",,,,,"[{'screen_name': 'EmmaDischer', 'name': 'Emma Discher', 'id': '370966192'}]",,,,,,
1.44E+18,1.44E+18,2021-09-10 19:01:25 UTC,9/10/2021,19:01:25,0,2724558232,__lavish,Daria,,Weather not bad outside.,Other,[],[],[],0,1,1,[],[],en,https://twitter.com/__lavish/status/1436404462764142593,FALSE,,0,,,"29.35,-89.52,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 15:27:13 UTC,9/10/2021,15:27:13,0,362241011,melindalmorris,Melinda Daffin,,The weather today!  https://t.co/7CFQDSdvJb,Other,[],[],['https://pbs.twimg.com/tweet_video_thumb/E-7xNmbXIAoq8pI.jpg'],0,0,2,[],[],en,https://twitter.com/MelindaLMorris/status/1436350557980176385,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E-7xNmbXIAoq8pI.jpg,,"29.35,-89.52,100km",,,,,[],,,,,,
1.44E+18,1.44E+18,2021-09-10 15:19:07 UTC,9/10/2021,15:19:07,0,2849109341,wesleypg00,Wesley Guillot,,Okay but this weather right now ????,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/wesleypg00/status/1436348518944366615,FALSE,,0,,,"29.35,-89.52,100km",,,,,[],,,,,,
